customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,city,nps_score,segment,joining_date,account_type,kyc_status
15775203,824,India,Male,45,3,12181869.77,1,0,0,5671108.88,0,Mumbai,3,Premium,17-04-2023,Savings,Verified
15787907,719,India,Female,42,5,12937765.33,3,1,0,14056900.99,1,Gurugram,3,Premium,28-04-2021,Current,Verified
15646764,617,India,Female,58,3,11221653.43,2,1,0,3318584.35,1,Gurugram,6,Premium,29-11-2022,Savings,Verified
15678284,651,India,Male,35,7,7035503.58,3,1,0,12204667.62,1,Pune,5,Standard,13-10-2018,Savings,Verified
15726791,637,India,Female,45,2,14889588.55,1,1,1,13683279.72,1,Pune,4,Premium,22-03-2024,Savings,Verified
15813144,554,India,Female,26,7,8730974.76,2,1,0,18168669.57,0,Bengaluru,7,Standard,27-02-2019,Savings,Verified
15669342,731,India,Male,35,2,12054917.04,2,1,0,13112811.24,0,Mumbai,5,Premium,25-08-2023,Savings,Verified
15710366,569,India,Female,42,1,0,1,1,1,7884598.69,1,Bengaluru,3,Basic,14-07-2024,Savings,Verified
15614934,625,India,Female,37,4,13454869.45,1,1,0,3358763.65,0,Bengaluru,8,Premium,31-12-2021,Savings,Verified
15588701,592,India,Female,38,4,0,2,1,0,3331757.15,0,Mumbai,3,Basic,05-07-2021,Salary,Pending
15665438,669,India,Male,43,1,15382710.66,1,0,1,1471031.98,0,Gurugram,10,Premium,20-11-2024,Savings,Verified
15644896,663,India,Male,32,3,10237569.16,1,1,1,17192449.2,0,Mumbai,10,Premium,08-01-2023,Current,Pending
15670205,518,India,Female,41,5,10429724.06,1,1,0,8421812.73,0,Gurugram,4,Premium,15-03-2021,Savings,Verified
15635776,686,India,Female,43,5,14598903.51,2,1,1,14321471.41,0,Pune,10,Premium,25-09-2020,Savings,Verified
15791053,709,India,Male,45,4,11588681.7,1,1,1,1091.76,1,Hyderabad,5,Premium,10-04-2022,Savings,Verified
15644005,571,India,Female,33,9,0,2,0,1,7308549.77,0,Delhi,6,Basic,13-03-2017,Savings,Verified
15796343,707,India,Female,31,2,7805246.04,2,0,0,8619425.49,0,Pune,5,Standard,24-05-2023,Savings,Verified
15751057,701,India,Male,32,5,9663732.06,1,0,0,10020810.96,0,Delhi,4,Premium,23-02-2021,Savings,Pending
15623430,672,India,Male,34,9,0,2,1,0,15254576.6,0,Bengaluru,6,Basic,03-12-2016,Current,Verified
15682600,620,India,Male,39,9,15036980.24,1,1,0,7597303.02,1,Mumbai,6,Premium,03-07-2016,Savings,Verified
15769312,557,India,Male,48,10,0,2,1,1,17450707.57,0,Delhi,8,Basic,12-04-2016,Savings,Verified
15708212,648,India,Female,54,7,11147763.37,1,1,0,16271491.99,1,Mumbai,5,Premium,07-01-2019,Current,Verified
15650258,479,India,Female,35,2,10662162.91,1,1,0,18445862.2,0,Delhi,5,Premium,15-06-2023,Savings,Verified
15604345,730,India,Female,22,9,6200189.38,1,1,1,13745270.7,0,Pune,8,Standard,24-05-2016,Savings,Verified
15578297,737,India,Female,43,1,11835664.19,1,1,0,13058723.74,1,Delhi,5,Premium,23-09-2024,Savings,Verified
15671789,616,India,Male,31,3,8887201.43,2,1,0,15923426.26,0,Bengaluru,7,Standard,19-10-2022,Savings,Verified
15726186,639,India,Male,29,4,12580211.26,2,1,0,9237878.72,0,Pune,7,Premium,05-12-2021,Savings,Verified
15764618,815,India,Female,39,6,0,1,1,1,8029627.73,0,Hyderabad,10,Basic,09-01-2020,Salary,Verified
15730738,786,India,Male,31,9,0,2,1,1,1716872.74,0,Hyderabad,10,Basic,16-02-2017,Salary,Verified
15637650,549,India,Male,50,9,8932913.09,2,0,1,1282979.21,0,Delhi,7,Standard,14-06-2016,Salary,Verified
15606267,622,India,Female,38,4,9299848.97,1,1,1,10413979.3,0,Hyderabad,3,Standard,28-03-2022,Savings,Verified
15625904,624,India,Male,26,9,7041009.53,2,0,0,2944491.68,0,Gurugram,8,Standard,10-09-2016,Savings,Verified
15654463,841,India,Male,34,4,0,2,1,0,13348413.18,0,Mumbai,8,Basic,19-11-2021,Savings,Verified
15774151,614,India,Female,41,7,16962466.34,1,0,0,1382743.48,1,Bengaluru,5,Premium,19-03-2019,Savings,Verified
15693259,676,India,Male,30,1,12087377.64,1,1,1,5223128.03,0,Hyderabad,9,Premium,21-08-2024,Savings,Verified
15642468,697,India,Male,42,9,12514657.43,2,0,0,16467666.04,0,Bengaluru,5,Premium,02-08-2016,Savings,Verified
15758531,732,India,Female,40,10,0,2,1,0,14536946.46,0,Mumbai,5,Basic,25-04-2016,Savings,Verified
15728352,623,India,Male,27,4,11361664.89,1,0,0,13403829.08,0,Hyderabad,6,Premium,03-02-2022,Savings,Verified
15637240,541,India,Male,46,4,11742303.42,2,1,0,8909371.38,0,Hyderabad,6,Premium,28-02-2022,Savings,Verified
15595588,773,India,Female,39,4,0,2,0,1,17166639.11,0,Hyderabad,7,Basic,03-12-2021,Current,Verified
15778395,762,India,Male,34,4,8373531,2,1,0,6464049.87,1,Hyderabad,0,Premium,17-02-2022,Savings,Verified
15711825,655,India,Female,35,1,7752786.76,2,1,0,8371877.33,0,Hyderabad,6,Standard,09-06-2024,Salary,Verified
15599251,602,India,Male,32,7,17415011.28,2,1,0,10727366.02,0,Bengaluru,7,Premium,23-05-2018,Savings,Verified
15570004,850,India,Male,31,3,0,2,1,0,11489608.5,0,Mumbai,8,Basic,19-09-2022,Current,Pending
15656912,649,India,Male,51,4,0,1,1,1,14178822.94,0,Gurugram,8,Basic,26-12-2021,Savings,Verified
15657342,850,India,Male,28,4,13950818.07,1,1,0,5723618.12,1,Mumbai,4,Premium,22-11-2021,Savings,Verified
15716284,543,India,Male,43,9,0,2,1,1,7434738.84,0,Bengaluru,5,Basic,09-10-2016,Savings,Verified
15672374,672,India,Male,52,8,16028433.44,1,0,0,5318091.56,1,Gurugram,2,Premium,28-10-2017,Savings,Verified
15732476,600,India,Female,27,3,0,2,0,1,11850898.89,0,Hyderabad,9,Basic,14-01-2023,Current,Verified
15747724,671,India,Female,34,10,0,1,1,0,2190631.63,0,Mumbai,2,Basic,29-07-2015,Savings,Verified
15633877,706,India,Female,42,8,8993069.39,1,1,1,7140036.53,0,Mumbai,9,Standard,25-03-2018,Savings,Verified
15672516,541,India,Male,51,7,8520392.84,2,1,0,16957369.56,0,Pune,3,Standard,15-05-2018,Salary,Verified
15607827,711,India,Male,34,4,12583341.36,2,1,1,4051837.62,0,Delhi,5,Premium,26-06-2021,Savings,Verified
15751336,630,India,Male,30,3,0,2,0,1,988685.13,0,Gurugram,6,Basic,24-03-2023,Current,Verified
15646539,531,India,Male,31,3,9078057.15,1,1,0,5354607.14,0,Pune,3,Standard,22-07-2022,Current,Verified
15756901,641,India,Female,26,4,8631130.36,2,0,1,2654674.02,0,Gurugram,8,Standard,28-09-2021,Savings,Verified
15809286,631,India,Male,37,8,13038230.1,2,0,0,14370431.95,1,Bengaluru,6,Premium,30-05-2017,Savings,Verified
15759021,685,India,Male,35,9,0,1,1,0,15747949.49,0,Pune,4,Basic,25-01-2017,Savings,Verified
15725039,702,India,Male,32,8,6756834.53,1,1,1,11887027.93,0,Bengaluru,10,Standard,24-12-2017,Current,Verified
15579130,708,India,Female,43,0,11218833.52,1,1,0,17111798.32,1,Pune,3,Premium,02-03-2026,Savings,Pending
15754112,653,India,Male,55,7,0,2,1,1,3956651.59,0,Bengaluru,7,Basic,19-01-2019,Savings,Pending
15735522,654,India,Male,37,2,13728117.4,2,0,0,17564419.63,0,Delhi,4,Premium,27-05-2023,Savings,Verified
15613326,596,India,Female,33,1,13025989.73,1,1,0,8052694.27,0,Gurugram,3,Premium,22-02-2025,Salary,Verified
15739502,549,India,Female,31,9,12729705.4,2,1,1,2200795.01,0,Delhi,9,Premium,09-01-2017,Current,Verified
15670914,754,India,Male,38,2,0,2,1,0,17036237.61,0,Hyderabad,7,Basic,31-10-2023,Salary,Verified
15604073,815,India,Female,25,8,12743042.25,1,1,1,12828778.59,0,Gurugram,9,Premium,27-03-2018,Current,Verified
15806027,556,India,Female,52,9,0,1,1,0,16513066.58,1,Bengaluru,1,Basic,25-11-2016,Current,Pending
15574886,706,India,Male,32,6,8908184.39,1,1,1,13854421.49,0,Bengaluru,8,Standard,21-01-2020,Savings,Verified
15707120,850,India,Male,46,9,11091135.97,1,1,0,8383441.71,0,Gurugram,6,Premium,08-07-2016,Salary,Verified
15800845,732,India,Female,33,8,10500863.97,1,1,1,4251897.89,0,Mumbai,6,Premium,09-04-2018,Current,Verified
15603914,614,India,Male,40,6,0,1,1,1,1917635.4,1,Mumbai,6,Basic,10-09-2019,Savings,Verified
15722765,580,India,Female,57,0,12899482.94,1,0,1,10232089.61,0,Bengaluru,9,Premium,29-05-2025,Current,Pending
15783305,593,India,Female,46,7,9310386.64,1,1,0,13723432.63,0,Mumbai,5,Standard,16-04-2019,Current,Verified
15574842,653,India,Female,25,2,14921358.08,3,1,1,18795400.59,0,Pune,9,Premium,25-10-2023,Savings,Verified
15607837,746,India,Female,29,4,9955936.89,1,1,1,4064049.71,0,Delhi,8,Premium,31-10-2021,Savings,Pending
15714877,662,India,Female,29,10,0,2,1,0,12964283.47,0,Pune,7,Basic,18-04-2016,Savings,Verified
15782941,573,India,Male,31,2,0,2,1,1,8669742.73,0,Bengaluru,6,Basic,24-08-2023,Salary,Verified
15630167,684,India,Female,39,4,13173169.29,1,1,1,11371309.73,0,Gurugram,8,Premium,11-09-2021,Savings,Verified
15759038,793,India,Female,41,3,13369513.05,1,1,0,9703407.91,0,Delhi,4,Premium,10-08-2022,Salary,Verified
15661821,798,India,Female,49,5,12498857.05,1,1,1,2987387.19,1,Bengaluru,2,Premium,29-11-2020,Savings,Verified
15728006,524,India,Male,40,2,17019133.33,1,1,0,16970628.16,0,Pune,3,Premium,16-12-2023,Current,Verified
15712176,816,India,Male,31,8,0,2,1,1,2678249.67,0,Mumbai,10,Basic,16-12-2017,Savings,Verified
15689351,742,India,Female,41,4,8749723.28,1,0,1,6952579.61,1,Delhi,2,Standard,24-12-2021,Salary,Pending
15782247,540,India,Male,22,4,0,3,1,1,17558071.75,1,Gurugram,3,Basic,13-02-2022,Savings,Verified
15769064,537,India,Male,39,3,12756966.46,1,1,0,2991396.92,1,Delhi,6,Premium,20-02-2023,Savings,Pending
15718153,759,India,Female,74,6,12154373.96,1,1,1,4548504.66,0,Mumbai,10,Premium,18-06-2019,Savings,Pending
15613189,774,India,Female,52,2,5334450.08,1,1,0,10678744.88,1,Bengaluru,0,Premium,21-02-2024,Savings,Verified
15661734,608,India,Male,42,8,12387519.91,2,1,0,6710670.33,0,Gurugram,3,Premium,11-09-2017,Savings,Verified
15592645,704,India,Male,37,4,0,2,0,0,2421575.2,0,Gurugram,6,Basic,27-09-2021,Current,Verified
15768387,581,India,Male,41,8,0,2,0,0,2803617.56,0,Pune,7,Basic,29-08-2017,Salary,Verified
15792525,628,India,Female,61,1,9179257.3,1,1,1,14134681.99,1,Hyderabad,2,Standard,09-05-2024,Current,Verified
15586976,566,India,Female,42,6,0,1,1,0,17036595.87,1,Delhi,3,Basic,12-03-2020,Current,Verified
15790659,701,India,Male,59,7,0,2,0,1,2601900.79,0,Bengaluru,10,Basic,07-03-2019,Savings,Verified
15691446,735,India,Male,29,10,0,2,1,1,8958982.46,0,Delhi,7,Basic,16-12-2015,Salary,Verified
15772632,680,India,Female,34,1,0,2,1,0,15748066.4,0,Delhi,3,Basic,20-08-2024,Salary,Verified
15706587,560,India,Male,57,0,0,2,0,1,11010179.62,0,Mumbai,7,Basic,02-06-2025,Savings,Verified
15572461,663,India,Female,29,4,9683937.2,2,0,0,1995983.97,0,Gurugram,5,Premium,06-05-2022,Salary,Verified
15654409,665,India,Female,34,5,6393760.36,1,1,1,2794608.16,0,Hyderabad,9,Standard,07-10-2020,Savings,Verified
15568025,758,India,Male,51,8,7703662.17,1,1,1,10985512.2,0,Pune,7,Premium,27-08-2017,Salary,Pending
15715769,621,India,Male,26,2,7093395.27,1,0,1,4169099.31,0,Gurugram,9,Standard,24-04-2024,Salary,Pending
15667458,764,India,Male,28,10,11692905.41,1,1,0,15668231.04,0,Pune,8,Premium,08-03-2016,Current,Verified
15567980,537,India,Female,46,5,9496588.7,1,0,1,13280069.61,1,Mumbai,4,Premium,15-03-2021,Savings,Verified
15679294,589,India,Female,46,10,10110478.78,2,1,0,3490649.12,0,Hyderabad,3,Premium,29-03-2016,Current,Verified
15606507,555,India,Male,24,5,0,2,1,0,2593969.95,0,Hyderabad,6,Basic,05-09-2020,Savings,Verified
15578825,734,India,Female,29,0,13198696.54,1,1,0,1672972.2,0,Delhi,8,Premium,07-07-2025,Current,Verified
15619935,783,India,Female,59,9,11900480.74,1,1,1,417059.84,0,Bengaluru,8,Premium,17-04-2017,Savings,Verified
15636089,678,India,Female,51,1,13741407.11,1,0,0,10344254.52,1,Pune,6,Premium,22-11-2024,Current,Verified
15727490,661,India,Male,47,5,0,1,0,1,10110899.27,1,Bengaluru,6,Basic,21-07-2020,Salary,Verified
15591766,607,India,Female,25,4,11423614.39,1,0,1,10869375.27,0,Hyderabad,8,Premium,13-06-2021,Savings,Verified
15641629,537,India,Female,38,1,0,2,0,1,3887538.69,0,Hyderabad,8,Basic,01-04-2025,Savings,Pending
15813303,513,India,Male,88,10,0,2,1,1,4992337.19,0,Bengaluru,7,Basic,23-03-2016,Current,Verified
15756920,576,India,Male,63,9,6661398.65,1,0,0,7443952.82,1,Delhi,1,Standard,17-10-2016,Savings,Verified
15726403,660,India,Male,41,1,12247086.08,1,1,0,2453693.57,1,Bengaluru,5,Premium,13-02-2025,Savings,Pending
15592765,637,India,Male,40,8,11829387.97,1,1,1,16455270.11,0,Mumbai,6,Premium,12-06-2017,Savings,Verified
15704442,672,India,Female,53,9,15971628.79,4,1,1,13888525.39,1,Bengaluru,4,Premium,09-03-2017,Savings,Verified
15641136,629,India,Male,32,2,0,2,0,1,7350581.68,0,Gurugram,8,Basic,01-12-2023,Current,Verified
15725818,583,India,Male,40,4,10091853.76,1,1,1,531327.2,0,Bengaluru,7,Premium,06-11-2021,Current,Pending
15612071,763,India,Female,32,10,8971097.44,1,0,1,7665916.23,0,Mumbai,10,Premium,21-08-2015,Savings,Verified
15719809,516,India,Male,32,3,13686258.97,2,0,0,10504814.31,0,Mumbai,5,Premium,22-10-2022,Savings,Verified
15716518,617,India,Female,27,4,0,2,0,0,17938581.12,0,Pune,5,Basic,04-10-2021,Savings,Verified
15742210,700,India,Male,38,9,6218956.76,1,1,1,9517611.25,0,Delhi,8,Standard,02-11-2016,Savings,Verified
15630617,727,India,Male,36,6,13238685.41,1,1,1,10656820.06,1,Mumbai,3,Premium,03-10-2019,Current,Verified
15720838,689,India,Female,31,3,13180309.12,1,0,1,11376161.38,0,Hyderabad,9,Premium,13-09-2022,Savings,Verified
15595537,626,India,Male,49,9,16196157.56,2,1,0,17648483.44,0,Delhi,6,Premium,19-02-2017,Current,Verified
15623196,686,India,Male,38,6,14070250.09,1,1,1,9222962.68,0,Bengaluru,9,Premium,12-06-2019,Salary,Verified
15679249,351,India,Female,57,4,15381448.25,1,1,0,15991932.93,1,Mumbai,2,Premium,27-09-2021,Current,Verified
15693199,739,India,Female,37,8,0,2,1,0,18060003.39,1,Delhi,5,Basic,07-12-2017,Current,Verified
15661219,627,India,Male,32,10,0,2,1,0,9737956.81,0,Bengaluru,3,Basic,08-12-2015,Savings,Verified
15617136,451,India,Female,38,9,5796567.27,1,1,1,15795544.86,0,Gurugram,7,Standard,09-12-2016,Savings,Verified
15760294,512,India,Female,41,8,13684768.4,1,1,0,6115879.49,1,Mumbai,3,Premium,16-04-2018,Savings,Verified
15652808,774,India,Female,41,5,11942482.48,1,1,0,9656728.94,0,Delhi,5,Premium,09-10-2020,Current,Pending
15657139,652,India,Female,40,8,7956364.62,2,0,1,10170568.14,0,Delhi,9,Standard,22-07-2017,Salary,Pending
15803790,638,India,Male,37,2,8459636.92,2,1,1,3516161.29,0,Gurugram,6,Standard,13-07-2023,Savings,Verified
15764105,475,India,Female,57,1,0,2,1,0,8414394.78,0,Hyderabad,5,Basic,10-03-2025,Savings,Verified
15672610,567,India,Male,40,4,11184323.26,1,0,0,8671273.84,0,Mumbai,5,Premium,04-02-2022,Savings,Verified
15766896,750,India,Male,37,3,0,2,1,0,1590522.46,0,Mumbai,2,Basic,07-10-2022,Current,Verified
15587735,850,India,Male,39,6,9132255.9,1,1,1,11472102.59,0,Bengaluru,8,Premium,13-07-2019,Current,Verified
15659501,753,India,Female,38,6,13412598.07,1,0,1,3180104.94,0,Bengaluru,10,Premium,21-09-2019,Current,Pending
15745001,683,India,Female,36,7,0,2,1,0,9879279.71,0,Mumbai,4,Basic,03-02-2019,Salary,Verified
15651140,710,India,Female,32,3,0,1,1,0,8936833.26,0,Delhi,3,Basic,03-07-2022,Savings,Verified
15571148,645,India,Female,21,1,0,2,0,0,2708293.88,0,Gurugram,6,Basic,27-09-2024,Current,Pending
15776824,714,India,Male,28,6,11570453.6,1,1,1,6322159.42,0,Bengaluru,4,Premium,10-03-2020,Current,Verified
15633141,696,India,Female,35,4,16489785.07,1,1,0,6512848.26,0,Bengaluru,6,Premium,15-09-2021,Savings,Verified
15764174,612,India,Female,26,4,0,2,1,1,16949728.17,0,Mumbai,8,Basic,04-07-2021,Salary,Verified
15778155,520,India,Female,31,3,10268427.95,1,1,1,17307204.93,1,Hyderabad,2,Premium,27-06-2022,Savings,Verified
15715920,782,India,Male,23,10,9244404.78,1,1,1,13443132.53,0,Gurugram,9,Premium,22-05-2015,Current,Pending
15671917,666,India,Male,46,5,11678764.35,1,1,1,16767137.98,0,Bengaluru,10,Premium,25-03-2021,Current,Verified
15666548,466,India,Female,56,2,10551829.86,3,1,0,18632943.89,1,Mumbai,0,Premium,11-03-2024,Salary,Verified
15625623,567,India,Female,45,4,0,2,0,1,11412894.75,0,Pune,8,Basic,01-02-2022,Current,Verified
15748123,613,India,Male,20,3,0,2,1,1,14105586.24,0,Hyderabad,5,Basic,10-06-2022,Savings,Pending
15648735,718,India,Male,37,8,0,2,1,1,13464.13,0,Delhi,7,Basic,23-06-2017,Salary,Verified
15634974,614,India,Female,37,8,7085174.06,4,0,1,12422961.65,1,Hyderabad,3,Standard,26-03-2018,Current,Verified
15713378,711,India,Male,38,10,0,2,0,0,5026234.62,0,Pune,5,Basic,10-09-2015,Current,Verified
15753370,691,India,Female,38,5,10818984.49,1,1,0,10150658.09,0,Delhi,3,Premium,19-02-2021,Current,Pending
15782659,527,India,Male,32,0,0,1,1,0,10325911.41,0,Pune,5,Basic,01-09-2025,Savings,Verified
15583364,476,India,Female,32,6,10547285.56,1,0,0,10571886.04,0,Delhi,7,Premium,14-07-2019,Current,Verified
15625942,619,India,Female,45,0,0,2,0,0,10714488.31,0,Delhi,4,Basic,19-10-2025,Salary,Pending
15720284,607,India,Female,37,4,12815203.22,1,0,0,17054346.91,0,Delhi,2,Premium,20-06-2021,Savings,Verified
15679642,695,India,Male,44,8,0,2,1,1,6691440.98,0,Bengaluru,8,Basic,09-10-2017,Savings,Verified
15628007,653,India,Male,33,1,0,2,0,0,5032621.15,0,Gurugram,6,Basic,06-07-2024,Salary,Verified
15661974,677,India,Male,46,2,5377518.13,1,1,1,14946303.62,0,Bengaluru,10,Standard,19-04-2024,Current,Verified
15689341,655,India,Female,50,10,0,4,1,0,16901381.38,1,Delhi,3,Basic,12-07-2015,Salary,Verified
15607993,625,India,Female,52,2,7492333.55,1,1,1,7976656.51,0,Mumbai,9,Standard,01-09-2023,Savings,Verified
15693267,679,India,Female,34,7,11413899.78,1,1,0,5372506.2,0,Hyderabad,2,Premium,30-04-2019,Salary,Verified
15769522,734,India,Male,51,1,11175712.67,1,1,1,11022505.79,0,Hyderabad,8,Premium,05-04-2025,Savings,Verified
15755825,666,India,Male,39,10,0,2,1,0,9710776.83,0,Pune,6,Basic,10-09-2015,Current,Verified
15598175,592,India,Female,26,4,9907137.56,2,1,0,12520532.02,0,Delhi,6,Premium,12-06-2021,Savings,Pending
15744327,564,India,Male,40,4,0,1,1,0,8056755.85,1,Pune,4,Basic,28-04-2022,Current,Verified
15798666,814,India,Female,36,6,0,2,1,1,9301382.9,0,Pune,10,Basic,11-09-2019,Salary,Verified
15577064,592,India,Male,36,2,9871365.84,2,1,0,10177405.32,0,Gurugram,4,Premium,16-01-2024,Current,Verified
15759436,758,India,Female,50,2,9033321.29,3,1,1,6405768.81,1,Delhi,4,Premium,04-07-2023,Current,Verified
15690231,612,India,Female,62,0,15747268.79,2,1,1,18185862.47,0,Hyderabad,8,Premium,10-09-2025,Savings,Verified
15751561,498,India,Male,61,7,9659293.35,1,1,0,17653699.96,1,Bengaluru,2,Premium,10-05-2018,Current,Verified
15739068,638,India,Male,25,4,13957725.03,2,1,1,10816029.76,0,Delhi,6,Premium,29-05-2021,Current,Verified
15758056,558,India,Male,35,1,0,2,0,0,10529904.1,0,Mumbai,4,Basic,08-09-2024,Savings,Verified
15742269,756,India,Female,24,1,0,2,1,0,17364702.53,0,Bengaluru,7,Basic,23-06-2024,Current,Verified
15726490,782,India,Male,52,4,0,1,1,1,4974195.83,1,Delhi,4,Basic,25-03-2022,Salary,Pending
15738411,505,India,Male,34,10,9852145.92,1,0,1,11921813.48,0,Mumbai,5,Premium,28-01-2016,Current,Verified
15727919,671,India,Female,29,6,0,2,0,0,1135948.61,0,Bengaluru,5,Basic,09-10-2019,Current,Verified
15709396,801,India,Male,42,6,0,2,1,1,9032432.23,0,Hyderabad,9,Basic,09-01-2020,Savings,Verified
15654106,604,India,Male,26,8,14098868.79,2,0,1,18659098.11,0,Delhi,3,Premium,30-04-2018,Current,Verified
15621653,716,India,Female,29,10,8291585.65,1,1,1,17209092.45,0,Gurugram,7,Standard,29-05-2015,Savings,Verified
15598086,624,India,Female,45,3,6471338.66,1,1,0,15839257.79,1,Hyderabad,5,Standard,24-08-2022,Savings,Pending
15752300,607,India,Male,47,4,14031345.45,1,1,1,7490603.51,0,Pune,4,Premium,30-09-2021,Savings,Pending
15658693,827,India,Female,60,2,0,2,0,1,5714860.45,0,Hyderabad,7,Basic,25-07-2023,Savings,Verified
15631838,606,India,Male,61,5,10197898.97,2,0,1,814881.84,0,Mumbai,6,Premium,15-11-2020,Savings,Verified
15803804,717,India,Female,35,5,9731082.86,1,1,0,16232442.16,0,Pune,6,Premium,27-07-2020,Current,Verified
15578809,651,India,Male,40,1,12705192.6,2,0,0,16445643.18,1,Hyderabad,1,Premium,19-05-2024,Savings,Verified
15752026,691,India,Male,58,3,0,1,0,1,18378028.68,1,Mumbai,4,Basic,16-03-2023,Savings,Verified
15723706,573,India,Female,33,0,8496951.06,1,1,0,12961304.22,0,Bengaluru,8,Standard,25-09-2025,Savings,Verified
15752838,723,India,Male,38,6,0,2,1,1,8901502.77,0,Gurugram,10,Basic,13-03-2020,Current,Verified
15569571,584,India,Female,46,6,8236396.97,2,1,0,11349131.3,1,Bengaluru,5,Standard,01-07-2019,Savings,Pending
15769703,550,India,Female,45,8,10489365.59,1,0,0,9203936.04,1,Mumbai,6,Premium,26-07-2017,Savings,Verified
15679770,611,India,Female,61,3,12405700.87,4,0,1,6244940.32,1,Hyderabad,1,Premium,20-06-2022,Current,Verified
15791102,549,India,Male,41,9,8958561.02,3,1,1,12417674.43,1,Hyderabad,1,Standard,05-11-2016,Savings,Verified
15655192,850,India,Female,24,1,0,2,0,1,6510304.58,0,Bengaluru,8,Basic,23-09-2024,Salary,Verified
15709487,668,India,Male,34,5,7565250.64,2,0,0,5353309.85,0,Pune,5,Standard,19-03-2021,Savings,Pending
15687130,686,India,Female,43,0,0,1,1,1,16034473.01,0,Bengaluru,8,Basic,26-02-2026,Savings,Verified
15755178,660,India,Male,50,1,0,3,1,1,18087537.86,1,Pune,1,Basic,07-10-2024,Savings,Verified
15634772,682,India,Female,59,0,11564515.85,1,0,1,7995298.49,0,Gurugram,4,Premium,07-09-2025,Current,Verified
15617197,524,India,Male,50,4,0,2,1,1,3001930.83,1,Bengaluru,3,Basic,26-03-2022,Savings,Verified
15631240,645,India,Female,36,8,0,2,1,1,1140468.39,1,Delhi,4,Basic,09-10-2017,Salary,Verified
15784301,850,India,Male,42,0,0,2,1,0,4163955.4,0,Gurugram,6,Basic,19-02-2026,Savings,Verified
15631310,537,India,Female,53,3,0,1,1,1,8617816.13,0,Mumbai,7,Basic,12-01-2023,Current,Verified
15756560,599,India,Female,46,7,7706714.96,2,1,0,7851846.76,0,Mumbai,5,Standard,12-10-2018,Savings,Verified
15732270,727,India,Male,71,8,0,1,1,1,18709574.67,1,Mumbai,6,Basic,18-08-2017,Savings,Verified
15739357,756,India,Male,30,2,13682653.7,1,0,0,712255.23,0,Hyderabad,4,Premium,22-04-2024,Savings,Verified
15771540,755,India,Male,38,9,14039464.84,1,1,0,7581635.56,0,Delhi,6,Premium,18-08-2016,Current,Verified
15567486,634,India,Female,41,4,0,2,1,1,15513749.49,0,Pune,4,Basic,28-11-2021,Savings,Pending
15714634,837,India,Male,26,4,8475794.63,2,1,0,16543974.39,0,Hyderabad,6,Premium,28-09-2021,Salary,Pending
15727021,727,India,Female,30,8,11221891.96,2,1,1,13001545.75,0,Delhi,10,Premium,05-06-2017,Current,Verified
15650670,567,India,Female,40,2,9920411.24,2,1,0,8843073.68,0,Gurugram,3,Premium,18-07-2023,Salary,Verified
15711834,650,India,Female,30,6,0,1,0,0,6410769.42,1,Gurugram,4,Basic,05-06-2019,Savings,Pending
15729763,655,India,Male,34,1,10947315.6,1,1,1,4666119.9,0,Bengaluru,10,Premium,05-10-2024,Current,Verified
15646566,763,India,Female,58,9,17716300.93,1,0,1,3377597.97,0,Pune,9,Premium,30-07-2016,Current,Verified
15645463,843,India,Female,27,5,0,2,1,1,6363356,0,Bengaluru,10,Basic,29-11-2020,Current,Verified
15672144,667,India,Female,38,6,13617052.73,1,1,1,6973247.67,1,Bengaluru,0,Premium,17-12-2019,Salary,Verified
15596088,705,India,Female,50,4,7265773.05,2,0,1,13685615.03,0,Bengaluru,9,Standard,22-02-2022,Current,Verified
15614878,660,India,Female,29,6,17019452.94,1,1,1,11676632.68,0,Pune,8,Premium,24-01-2020,Salary,Verified
15635240,553,India,Male,42,1,0,2,0,0,2245941.93,0,Gurugram,6,Basic,25-06-2024,Current,Verified
15775905,612,India,Female,47,6,12258744.74,1,1,1,4313329.8,1,Bengaluru,4,Premium,11-06-2019,Savings,Pending
15700657,641,India,Female,40,2,10378973.13,1,1,0,15063411.64,0,Hyderabad,3,Premium,05-12-2023,Current,Verified
15611905,513,India,Female,31,5,16485184.21,1,1,0,7942018.04,0,Pune,5,Premium,21-10-2020,Savings,Verified
15652527,680,India,Male,44,7,10250591.11,1,0,1,6819315.77,0,Hyderabad,10,Premium,06-03-2019,Salary,Verified
15785865,711,India,Male,58,9,8606362.06,2,1,1,2523672.9,0,Pune,9,Standard,20-01-2017,Salary,Verified
15645942,689,India,Male,40,2,0,2,1,1,15534404.35,0,Bengaluru,9,Basic,15-08-2023,Savings,Verified
15688691,665,India,Female,51,9,10428349.45,2,0,1,104911.01,1,Pune,4,Premium,28-04-2017,Savings,Verified
15592736,551,India,Male,54,5,9710278.09,1,1,0,16657405.48,1,Mumbai,5,Premium,09-07-2020,Savings,Verified
15673529,645,India,Male,36,4,5646792.18,2,1,0,4148286.06,0,Mumbai,7,Standard,04-12-2021,Savings,Verified
15724145,616,India,Male,29,8,14077752.89,1,1,0,13269545.14,0,Bengaluru,8,Premium,14-03-2018,Savings,Verified
15704629,582,India,Female,32,1,10975092.37,1,0,1,14405127.94,0,Hyderabad,8,Premium,26-12-2024,Current,Verified
