transaction_id,customer_id,transaction_date,amount,category,payment_mode,merchant_name,status,is_anomaly
TXN140654,15592389,04-11-2024,19159.92,EMI,Debit Card,HDFC EMI,Success,0
TXN140655,15645517,28-07-2024,135372.82,Food,UPI,Zomato,Success,1
TXN140656,15612109,02-03-2024,109817.32,Shopping,Debit Card,Nykaa,Success,0
TXN140657,15806332,13-08-2024,17900.44,Healthcare,Credit Card,1mg,Success,0
TXN140658,15719302,30-03-2024,101724.73,EMI,Debit Card,SBI EMI,Success,0
TXN140659,15774872,22-06-2024,114945.46,Entertainment,UPI,Hotstar,Success,0
TXN140660,15669064,03-11-2024,39459.94,Healthcare,NetBanking,Practo,Success,0
TXN140661,15725794,04-03-2024,50962.66,EMI,UPI,ICICI EMI,Success,0
TXN140662,15715003,23-02-2024,78740.07,Healthcare,NetBanking,Apollo Pharmacy,Success,0
TXN140663,15668886,18-01-2024,6998.04,Travel,NetBanking,Uber,Success,0
TXN140664,15782574,08-01-2024,81185.2,EMI,Credit Card,ICICI EMI,Success,0
TXN140665,15566958,22-08-2024,91854.44,Travel,NetBanking,Yatra,Success,0
TXN140666,15574331,10-01-2024,134624.68,Food,Credit Card,Zomato,Success,1
TXN140667,15810418,12-01-2024,17447.39,Utilities,Credit Card,Mahanagar Gas,Success,0
TXN140668,15785519,09-06-2024,52441.41,Utilities,Debit Card,BSES,Success,0
TXN140669,15596175,07-05-2024,11125.85,Shopping,UPI,Nykaa,Success,0
TXN140670,15791836,20-05-2024,149675.8,Utilities,NetBanking,BSES,Success,1
TXN140671,15759537,13-10-2024,2953.59,Shopping,UPI,Reliance Retail,Success,0
TXN140672,15624188,16-03-2024,125780.65,EMI,NetBanking,Bajaj Finance,Success,1
TXN140673,15653620,18-08-2024,128913.09,Entertainment,NetBanking,BookMyShow,Success,1
TXN140674,15569807,21-09-2024,145092.35,Utilities,NetBanking,BSES,Success,1
TXN140675,15612109,04-09-2024,140470.94,Travel,Debit Card,Uber,Success,1
TXN140676,15671930,13-02-2024,126373.68,Shopping,NetBanking,Nykaa,Success,1
TXN140677,15655794,11-06-2024,128282.88,EMI,NetBanking,SBI EMI,Success,1
TXN140678,15678385,18-01-2024,79890.6,Food,Credit Card,McDonald's,Failed,0
TXN140679,15750803,26-03-2024,99351.52,Shopping,UPI,Myntra,Failed,0
TXN140680,15802478,26-11-2024,34494.47,EMI,UPI,Axis EMI,Success,0
TXN140681,15585961,07-07-2024,111249.21,Healthcare,Credit Card,Practo,Success,0
TXN140682,15594594,13-06-2024,108561.36,Food,Debit Card,McDonald's,Success,0
TXN140683,15585255,28-11-2024,20577.38,Travel,UPI,OYO,Success,0
TXN140684,15708228,23-08-2024,1484.46,Food,NetBanking,McDonald's,Success,0
TXN140685,15786800,15-07-2024,14298.35,Healthcare,UPI,Practo,Success,0
TXN140686,15718106,24-06-2024,142446.57,Entertainment,Debit Card,PVR,Failed,1
TXN140687,15812513,06-09-2024,6471.07,Healthcare,Credit Card,Practo,Success,0
TXN140688,15693199,15-04-2024,120858.87,Travel,Debit Card,IRCTC,Success,1
TXN140689,15771942,14-12-2024,78367.04,Healthcare,Debit Card,Apollo Pharmacy,Success,0
TXN140690,15576760,01-05-2024,63521.1,Food,UPI,Swiggy,Success,0
TXN140691,15640953,24-03-2024,39523.48,Entertainment,NetBanking,Netflix,Success,0
TXN140692,15713843,16-05-2024,118745.09,Healthcare,Credit Card,Fortis,Success,0
TXN140693,15619955,09-10-2024,70936.17,Healthcare,Credit Card,Fortis,Success,0
TXN140694,15756305,06-08-2024,141791.22,Food,Debit Card,Swiggy,Success,1
TXN140695,15709117,11-12-2024,94426.26,Travel,NetBanking,IRCTC,Failed,0
TXN140696,15589488,12-07-2024,44477.06,Food,UPI,Swiggy,Success,0
TXN140697,15726556,05-08-2024,113068.56,Entertainment,Debit Card,Sony LIV,Success,0
TXN140698,15723339,20-05-2024,136143.36,Travel,UPI,MakeMyTrip,Success,1
TXN140699,15655574,16-10-2024,105762.89,Travel,Credit Card,OYO,Reversed,0
TXN140700,15706163,20-10-2024,66839.83,Entertainment,Debit Card,Netflix,Success,0
TXN140701,15795224,12-05-2024,37866.08,Shopping,UPI,Reliance Retail,Success,0
TXN140702,15698474,16-01-2024,124504.21,Food,Debit Card,Dominos,Success,1
TXN140703,15636684,03-06-2024,130508.01,Food,UPI,Zomato,Success,1
TXN140704,15714466,16-01-2024,738.6,Utilities,Credit Card,Mahanagar Gas,Success,0
TXN140705,15715527,31-05-2024,15995.22,Utilities,Credit Card,Mahanagar Gas,Success,0
TXN140706,15600462,17-01-2024,64397.29,Travel,Credit Card,OYO,Success,0
TXN140707,15675522,14-02-2024,118844.38,Shopping,Debit Card,Flipkart,Success,0
TXN140708,15723299,24-11-2024,134626.98,Healthcare,Credit Card,Fortis,Failed,1
TXN140709,15626787,05-11-2024,63943.1,Shopping,NetBanking,Reliance Retail,Success,0
TXN140710,15787835,06-05-2024,149558.75,Travel,NetBanking,Yatra,Success,1
TXN140711,15615012,27-03-2024,100434.3,Utilities,Credit Card,Jio,Success,0
TXN140712,15812982,31-03-2024,109976.55,Entertainment,Credit Card,Netflix,Success,0
TXN140713,15615991,02-09-2024,29619.82,Food,UPI,Zomato,Success,0
TXN140714,15760102,30-09-2024,83067.66,EMI,UPI,SBI EMI,Success,0
TXN140715,15697424,23-10-2024,93559.24,Travel,Debit Card,IRCTC,Success,0
TXN140716,15705885,04-12-2024,110419,Entertainment,Credit Card,Sony LIV,Success,0
TXN140717,15781210,07-10-2024,67759.43,Utilities,NetBanking,BSES,Success,0
TXN140718,15605263,02-08-2024,140759.04,Entertainment,Debit Card,BookMyShow,Success,1
TXN140719,15637954,28-04-2024,117984.22,Utilities,NetBanking,Airtel,Success,0
TXN140720,15618926,15-10-2024,99117.28,Shopping,UPI,Flipkart,Success,0
TXN140721,15726267,15-12-2024,148647.12,EMI,UPI,ICICI EMI,Success,1
TXN140722,15731478,16-12-2024,79266.92,Shopping,NetBanking,Nykaa,Success,0
TXN140723,15631681,11-08-2024,72243.31,Travel,UPI,Yatra,Success,0
TXN140724,15709846,03-04-2024,2688.99,Travel,Debit Card,MakeMyTrip,Success,0
TXN140725,15702298,18-01-2024,41424.38,Food,Credit Card,McDonald's,Reversed,0
TXN140726,15584518,14-01-2024,134002.74,EMI,NetBanking,SBI EMI,Success,1
TXN140727,15686137,01-06-2024,52933.96,Food,UPI,McDonald's,Success,0
TXN140728,15795228,02-09-2024,126584.44,EMI,UPI,HDFC EMI,Success,1
TXN140729,15723008,17-11-2024,40413.45,EMI,NetBanking,HDFC EMI,Success,0
TXN140730,15666252,17-08-2024,108593.36,Entertainment,Credit Card,PVR,Success,0
TXN140731,15807909,09-03-2024,77473.47,Utilities,NetBanking,Mahanagar Gas,Success,0
TXN140732,15784209,04-03-2024,63609.31,Shopping,Credit Card,Flipkart,Success,0
TXN140733,15759913,13-08-2024,117214.81,Utilities,UPI,Jio,Success,0
TXN140734,15669922,09-07-2024,35445.47,Food,UPI,McDonald's,Success,0
TXN140735,15758606,03-09-2024,34432.3,Food,Credit Card,Dominos,Success,0
TXN140736,15576269,24-12-2024,123374.38,Entertainment,Credit Card,Hotstar,Success,1
TXN140737,15690673,15-02-2024,24280.62,EMI,Credit Card,ICICI EMI,Success,0
TXN140738,15583748,23-11-2024,4473.78,Entertainment,Debit Card,Hotstar,Success,0
TXN140739,15710743,21-02-2024,39661.01,Entertainment,NetBanking,Sony LIV,Success,0
TXN140740,15742269,07-03-2024,49924.79,Travel,NetBanking,Uber,Success,0
TXN140741,15671137,08-02-2024,599.21,Food,Debit Card,Zomato,Success,0
TXN140742,15677610,01-10-2024,30618.74,Shopping,NetBanking,Amazon,Success,0
TXN140743,15719302,01-12-2024,58174.74,Healthcare,Debit Card,1mg,Success,0
TXN140744,15715527,21-04-2024,135572.46,EMI,Debit Card,Bajaj Finance,Success,1
TXN140745,15630617,15-01-2024,30839.74,Shopping,NetBanking,Myntra,Success,0
TXN140746,15762138,21-01-2024,51451.85,Entertainment,NetBanking,BookMyShow,Success,0
TXN140747,15713608,07-04-2024,139170,Entertainment,NetBanking,Netflix,Success,1
TXN140748,15606507,26-11-2024,2382.09,Travel,Credit Card,OYO,Success,0
TXN140749,15780846,21-08-2024,21331.95,Travel,UPI,Yatra,Success,0
TXN140750,15704284,09-06-2024,10994.28,Utilities,NetBanking,Airtel,Success,0
TXN140751,15775888,24-11-2024,144246.47,Travel,Credit Card,OYO,Success,1
TXN140752,15741429,29-06-2024,97257.38,Entertainment,NetBanking,Sony LIV,Success,0
TXN140753,15613282,05-08-2024,25395.77,Healthcare,Debit Card,Max Healthcare,Success,0
TXN140754,15654106,01-08-2024,93476.54,Food,NetBanking,McDonald's,Success,0
TXN140755,15608968,24-09-2024,145366.36,EMI,NetBanking,HDFC EMI,Success,1
TXN140756,15623828,22-12-2024,103100.33,Healthcare,Credit Card,Max Healthcare,Success,0
TXN140757,15667215,29-06-2024,1198.07,EMI,Debit Card,ICICI EMI,Success,0
TXN140758,15765311,24-10-2024,22023,Food,UPI,McDonald's,Success,0
TXN140759,15688172,30-12-2024,147248.31,Healthcare,NetBanking,Max Healthcare,Success,1
TXN140760,15609562,16-09-2024,20376.97,Shopping,Debit Card,Reliance Retail,Success,0
TXN140761,15716449,09-10-2024,109156.67,Food,UPI,Haldirams,Success,0
TXN140762,15668575,21-04-2024,85430.53,Healthcare,UPI,Max Healthcare,Success,0
TXN140763,15567486,07-06-2024,41211.11,Healthcare,Credit Card,Max Healthcare,Success,0
TXN140764,15640268,12-11-2024,28826.82,Healthcare,UPI,Max Healthcare,Success,0
TXN140765,15750056,11-12-2024,146917.44,Utilities,NetBanking,TATA Power,Failed,1
TXN140766,15675964,17-10-2024,35129.37,Food,Credit Card,Dominos,Success,0
TXN140767,15737741,28-10-2024,22580.98,Utilities,Credit Card,BSES,Success,0
TXN140768,15808017,09-06-2024,68824.51,Healthcare,Credit Card,Practo,Success,0
TXN140769,15747265,19-08-2024,115392.8,Shopping,NetBanking,Nykaa,Success,0
TXN140770,15768455,10-12-2024,108128.95,Healthcare,UPI,Max Healthcare,Success,0
TXN140771,15627000,10-10-2024,148888.77,EMI,Credit Card,SBI EMI,Success,1
TXN140772,15718893,10-06-2024,45546.91,Travel,Credit Card,Yatra,Success,0
TXN140773,15589754,23-06-2024,13416.77,Shopping,NetBanking,Flipkart,Success,0
TXN140774,15738219,28-08-2024,114161.9,Utilities,NetBanking,Mahanagar Gas,Success,0
TXN140775,15663438,23-03-2024,125404.63,Food,UPI,Haldirams,Success,1
TXN140776,15606507,24-02-2024,135258.5,Shopping,Credit Card,Nykaa,Success,1
TXN140777,15782530,02-08-2024,19246.89,EMI,Credit Card,Bajaj Finance,Success,0
TXN140778,15766908,27-06-2024,74264.56,Shopping,NetBanking,Nykaa,Success,0
TXN140779,15630698,05-05-2024,37510.46,Food,Credit Card,Swiggy,Success,0
TXN140780,15662976,10-06-2024,115928.67,Healthcare,Credit Card,1mg,Success,0
TXN140781,15644765,11-12-2024,15511.66,EMI,Debit Card,HDFC EMI,Success,0
TXN140782,15713826,27-07-2024,84739.65,Food,Debit Card,Swiggy,Success,0
TXN140783,15744582,28-05-2024,8415.97,Food,Credit Card,Swiggy,Reversed,0
TXN140784,15619955,07-11-2024,33142.77,Shopping,NetBanking,Myntra,Success,0
TXN140785,15801658,26-02-2024,52150.78,Healthcare,Debit Card,Practo,Success,0
TXN140786,15674950,17-02-2024,38310.28,Shopping,Debit Card,Flipkart,Success,0
TXN140787,15627212,13-11-2024,86005.46,Entertainment,Debit Card,PVR,Success,0
TXN140788,15658339,17-09-2024,138493.35,Food,NetBanking,Haldirams,Success,1
TXN140789,15748381,29-10-2024,34458.52,Entertainment,NetBanking,PVR,Success,0
TXN140790,15648721,12-12-2024,146040.92,EMI,NetBanking,Bajaj Finance,Success,1
TXN140791,15591047,08-10-2024,6264.93,Food,NetBanking,McDonald's,Reversed,0
TXN140792,15636731,16-05-2024,148225.66,Travel,UPI,IRCTC,Success,1
TXN140793,15715707,05-01-2024,48837.91,Utilities,Credit Card,Jio,Success,0
TXN140794,15720838,05-10-2024,127548.31,Utilities,NetBanking,Jio,Success,1
TXN140795,15673055,02-09-2024,14940.46,Utilities,Debit Card,Airtel,Success,0
TXN140796,15704770,18-08-2024,34663.12,Entertainment,UPI,Netflix,Success,0
TXN140797,15692926,10-04-2024,149895.65,Food,NetBanking,Haldirams,Success,1
TXN140798,15732199,13-07-2024,66424.81,Entertainment,UPI,Hotstar,Success,0
TXN140799,15602280,16-02-2024,14946.5,Travel,Debit Card,Uber,Success,0
TXN140800,15634949,06-08-2024,112367.76,Food,Debit Card,Dominos,Failed,0
TXN140801,15647266,05-09-2024,37059.93,Entertainment,NetBanking,Netflix,Success,0
TXN140802,15688713,03-03-2024,145076.78,Healthcare,Credit Card,1mg,Success,1
TXN140803,15650391,27-09-2024,67162.02,Entertainment,Debit Card,Netflix,Failed,0
TXN140804,15748797,30-01-2024,59641.67,Utilities,Credit Card,Airtel,Success,0
TXN140805,15591386,15-05-2024,149816.74,Food,UPI,McDonald's,Success,1
TXN140806,15572467,12-05-2024,122533.9,Food,NetBanking,Swiggy,Success,1
TXN140807,15721181,25-09-2024,89629.93,Food,Debit Card,Dominos,Success,0
TXN140808,15721719,12-03-2024,40003.27,Utilities,UPI,BSES,Success,0
TXN140809,15642468,03-04-2024,4187.3,Shopping,UPI,Reliance Retail,Success,0
TXN140810,15662098,30-12-2024,94302.46,Travel,NetBanking,MakeMyTrip,Success,0
TXN140811,15750181,14-10-2024,101821.97,Food,NetBanking,Swiggy,Success,0
TXN140812,15600462,01-02-2024,109839.06,Entertainment,NetBanking,Sony LIV,Success,0
TXN140813,15701318,14-10-2024,4852.64,Shopping,UPI,Myntra,Success,0
TXN140814,15651802,24-12-2024,27512.31,Travel,NetBanking,IRCTC,Success,0
TXN140815,15722765,07-09-2024,92484.75,Entertainment,Credit Card,Netflix,Success,0
TXN140816,15645772,02-10-2024,114687.38,Healthcare,NetBanking,1mg,Success,0
TXN140817,15608114,07-05-2024,8798.33,Entertainment,Debit Card,Netflix,Success,0
TXN140818,15743976,25-08-2024,19700.52,Healthcare,UPI,Fortis,Success,0
TXN140819,15680346,27-10-2024,6054.86,Food,Credit Card,Swiggy,Success,0
TXN140820,15599301,02-02-2024,127776.58,EMI,UPI,Bajaj Finance,Success,1
TXN140821,15719561,14-05-2024,94966.15,Utilities,NetBanking,Airtel,Success,0
TXN140822,15569451,17-08-2024,83846.71,Healthcare,NetBanking,Practo,Success,0
TXN140823,15584190,29-11-2024,80087.35,Utilities,NetBanking,Mahanagar Gas,Success,0
TXN140824,15783029,12-12-2024,148842.41,Travel,Credit Card,IRCTC,Success,1
TXN140825,15588537,02-07-2024,73721.01,Entertainment,UPI,BookMyShow,Failed,0
TXN140826,15701318,07-11-2024,139103.46,Entertainment,Credit Card,Netflix,Success,1
TXN140827,15750181,24-06-2024,6068.67,Food,Debit Card,Zomato,Success,0
TXN140828,15764170,02-02-2024,109872.29,Food,NetBanking,McDonald's,Success,0
TXN140829,15699598,13-07-2024,89714.09,Food,NetBanking,Haldirams,Failed,0
TXN140830,15806027,23-03-2024,103843.76,EMI,Debit Card,Axis EMI,Success,0
TXN140831,15687162,13-11-2024,137816.97,Entertainment,Debit Card,PVR,Success,1
TXN140832,15683544,06-10-2024,86055.57,Healthcare,UPI,Max Healthcare,Success,0
TXN140833,15670823,22-02-2024,21018.55,Utilities,UPI,BSES,Success,0
TXN140834,15812750,27-08-2024,90020.64,Utilities,Debit Card,Airtel,Success,0
TXN140835,15742632,05-06-2024,144824.99,EMI,Credit Card,SBI EMI,Success,1
TXN140836,15733797,16-09-2024,6932.07,Healthcare,UPI,Apollo Pharmacy,Success,0
TXN140837,15790678,26-03-2024,139904.33,Entertainment,NetBanking,Netflix,Success,1
TXN140838,15594902,13-04-2024,144010.2,Travel,Debit Card,OYO,Success,1
TXN140839,15591995,24-10-2024,19801.49,EMI,Debit Card,Axis EMI,Success,0
TXN140840,15667620,01-03-2024,143744,Healthcare,NetBanking,1mg,Success,1
TXN140841,15768816,11-03-2024,136498.46,Shopping,Debit Card,Amazon,Success,1
TXN140842,15747807,25-10-2024,111964.37,Food,Debit Card,Swiggy,Success,0
TXN140843,15595766,10-01-2024,73672.48,Food,Debit Card,Zomato,Success,0
TXN140844,15787174,18-01-2024,88395.57,Utilities,UPI,BSES,Success,0
TXN140845,15690182,28-12-2024,57337.42,Entertainment,Credit Card,Netflix,Success,0
TXN140846,15764174,02-09-2024,111390.35,Shopping,Debit Card,Reliance Retail,Success,0
TXN140847,15744398,18-07-2024,97689.6,EMI,Credit Card,ICICI EMI,Success,0
TXN140848,15605000,10-03-2024,87268.48,Entertainment,Debit Card,BookMyShow,Success,0
TXN140849,15660422,03-11-2024,72022.7,Utilities,Debit Card,TATA Power,Failed,0
TXN140850,15596522,11-08-2024,86403.26,Shopping,NetBanking,Flipkart,Success,0
TXN140851,15664204,11-02-2024,52688.02,Healthcare,NetBanking,Max Healthcare,Success,0
TXN140852,15762216,20-05-2024,56662.59,Shopping,NetBanking,Flipkart,Success,0
TXN140853,15581539,09-09-2024,108835.56,Food,Credit Card,Swiggy,Success,0
TXN140854,15775905,11-06-2024,47766.87,Entertainment,Debit Card,Netflix,Failed,0
TXN140855,15573893,04-11-2024,46551.64,Food,NetBanking,Swiggy,Success,0
TXN140856,15755649,09-12-2024,68194.48,Entertainment,NetBanking,Hotstar,Success,0
TXN140857,15672132,14-06-2024,35971.37,Food,UPI,Haldirams,Success,0
TXN140858,15745232,27-10-2024,36281.5,Utilities,NetBanking,Jio,Success,0
TXN140859,15645544,26-08-2024,117692.44,EMI,UPI,ICICI EMI,Success,0
TXN140860,15778320,18-02-2024,85799.59,Food,NetBanking,Zomato,Success,0
TXN140861,15658889,08-05-2024,117027.55,EMI,NetBanking,Axis EMI,Success,0
TXN140862,15596522,23-01-2024,95730.86,Travel,NetBanking,Yatra,Success,0
TXN140863,15591995,03-04-2024,149837,Healthcare,NetBanking,Apollo Pharmacy,Success,1
TXN140864,15791836,04-07-2024,6099.85,Entertainment,NetBanking,Sony LIV,Success,0
TXN140865,15756680,26-10-2024,144784.88,Healthcare,Credit Card,Max Healthcare,Reversed,1
TXN140866,15749019,12-10-2024,75887.25,Food,Debit Card,Dominos,Failed,0
TXN140867,15766765,18-09-2024,79354.89,EMI,Debit Card,ICICI EMI,Success,0
TXN140868,15799156,21-05-2024,121821.73,Travel,NetBanking,MakeMyTrip,Success,1
TXN140869,15807481,30-01-2024,109772.26,Food,UPI,Swiggy,Success,0
TXN140870,15629150,09-01-2024,108894.76,Utilities,NetBanking,Airtel,Success,0
TXN140871,15724423,12-05-2024,112638.64,Entertainment,UPI,Netflix,Success,0
TXN140872,15710450,04-04-2024,21826.33,Healthcare,Credit Card,Apollo Pharmacy,Success,0
TXN140873,15655123,27-10-2024,111024.17,Travel,Credit Card,IRCTC,Success,0
TXN140874,15646609,14-06-2024,55116.68,Food,NetBanking,Dominos,Failed,0
TXN140875,15785819,04-01-2024,46418.81,Travel,NetBanking,IRCTC,Success,0
TXN140876,15599251,22-12-2024,33537.05,Healthcare,Debit Card,Practo,Success,0
TXN140877,15714689,13-03-2024,103374.5,Travel,NetBanking,IRCTC,Success,0
TXN140878,15651533,26-06-2024,107082.82,Healthcare,NetBanking,Fortis,Success,0
TXN140879,15615029,05-12-2024,40834.21,Food,Credit Card,McDonald's,Success,0
TXN140880,15792818,24-07-2024,3895.48,Food,Credit Card,Swiggy,Success,0
TXN140881,15698932,27-04-2024,71785.1,EMI,Credit Card,ICICI EMI,Success,0
TXN140882,15677921,05-02-2024,112275.82,Healthcare,Debit Card,Practo,Failed,0
TXN140883,15646276,07-07-2024,127946.19,Entertainment,Debit Card,Netflix,Success,1
TXN140884,15624633,15-12-2024,20794.48,Utilities,Debit Card,TATA Power,Success,0
TXN140885,15568025,22-05-2024,7144.89,Travel,NetBanking,Yatra,Success,0
TXN140886,15654229,07-07-2024,44439.07,Utilities,Debit Card,Airtel,Success,0
TXN140887,15739046,13-10-2024,91125.35,Shopping,Debit Card,Reliance Retail,Failed,0
TXN140888,15609637,19-06-2024,36455.15,Travel,NetBanking,Yatra,Success,0
TXN140889,15660155,28-08-2024,40280.64,Healthcare,Credit Card,Max Healthcare,Success,0
TXN140890,15811261,27-11-2024,12921.92,Entertainment,Debit Card,PVR,Success,0
TXN140891,15664754,02-06-2024,111451.49,Shopping,UPI,Myntra,Failed,0
TXN140892,15591179,19-06-2024,95917.34,Travel,NetBanking,MakeMyTrip,Success,0
TXN140893,15576219,06-07-2024,79849.38,Shopping,UPI,Reliance Retail,Success,0
TXN140894,15767793,28-12-2024,1790.79,Food,Credit Card,Swiggy,Success,0
TXN140895,15679642,23-07-2024,143415.33,Food,Debit Card,Swiggy,Success,1
TXN140896,15696674,23-05-2024,19748.8,Entertainment,UPI,Hotstar,Success,0
TXN140897,15730460,06-03-2024,22170.17,EMI,NetBanking,Bajaj Finance,Success,0
TXN140898,15745827,01-04-2024,56986.46,Travel,UPI,Yatra,Reversed,0
TXN140899,15602280,12-02-2024,136897.26,Food,NetBanking,Zomato,Success,1
TXN140900,15674206,15-11-2024,134527.86,EMI,Credit Card,HDFC EMI,Success,1
TXN140901,15711378,26-04-2024,133389.86,Food,Debit Card,McDonald's,Success,1
TXN140902,15780628,24-09-2024,32883.58,Healthcare,UPI,Fortis,Success,0
TXN140903,15610156,09-02-2024,77818.97,Utilities,Credit Card,BSES,Success,0
TXN140904,15702789,31-08-2024,125352.91,Food,NetBanking,Dominos,Success,1
TXN140905,15736069,20-04-2024,143360.18,Shopping,Credit Card,Flipkart,Success,1
TXN140906,15804602,15-05-2024,59109.57,Entertainment,Debit Card,Netflix,Success,0
TXN140907,15730447,04-12-2024,124211.26,Entertainment,UPI,PVR,Success,1
TXN140908,15573152,21-10-2024,62454.4,Entertainment,UPI,PVR,Failed,0
TXN140909,15619626,25-04-2024,48683.95,Entertainment,NetBanking,Netflix,Success,0
TXN140910,15775590,19-10-2024,65654.38,Utilities,Credit Card,Airtel,Success,0
TXN140911,15659420,20-02-2024,123434.94,Utilities,NetBanking,TATA Power,Success,1
TXN140912,15696703,11-06-2024,124395.03,Food,UPI,Swiggy,Success,1
TXN140913,15803681,31-10-2024,20842.37,Healthcare,UPI,Practo,Success,0
TXN140914,15805062,17-12-2024,51634.24,Utilities,NetBanking,BSES,Success,0
TXN140915,15732917,06-02-2024,21216.43,Healthcare,Credit Card,1mg,Success,0
TXN140916,15799384,09-12-2024,109480.18,Food,NetBanking,Zomato,Success,0
TXN140917,15729412,29-06-2024,131825.89,Healthcare,NetBanking,Practo,Success,1
TXN140918,15698619,21-10-2024,125712.09,EMI,UPI,ICICI EMI,Success,1
TXN140919,15627262,17-09-2024,141589.59,Entertainment,NetBanking,Netflix,Success,1
TXN140920,15787550,05-11-2024,135435.07,Entertainment,NetBanking,Sony LIV,Success,1
TXN140921,15766776,01-10-2024,56151.6,Entertainment,NetBanking,PVR,Success,0
TXN140922,15581197,25-11-2024,10701.39,EMI,Credit Card,Axis EMI,Failed,0
TXN140923,15786905,14-01-2024,43088.61,EMI,Credit Card,ICICI EMI,Success,0
TXN140924,15685844,28-02-2024,45037.82,Entertainment,NetBanking,Sony LIV,Success,0
TXN140925,15576760,28-11-2024,4290.86,Healthcare,UPI,1mg,Success,0
TXN140926,15785611,14-12-2024,98510,EMI,UPI,Axis EMI,Success,0
TXN140927,15746726,27-08-2024,71155.54,Shopping,UPI,Myntra,Success,0
TXN140928,15782454,03-04-2024,33947.97,Travel,Debit Card,MakeMyTrip,Success,0
TXN140929,15735222,01-10-2024,127991.37,Travel,Debit Card,Uber,Success,1
TXN140930,15716164,05-01-2024,53192.21,Travel,Debit Card,IRCTC,Success,0
TXN140931,15673342,31-05-2024,147820.16,EMI,NetBanking,Axis EMI,Success,1
TXN140932,15626147,25-03-2024,113741,Shopping,UPI,Myntra,Success,0
TXN140933,15602084,31-08-2024,12545.47,Utilities,NetBanking,BSES,Failed,0
TXN140934,15787071,11-01-2024,75152.44,Food,Debit Card,Zomato,Success,0
TXN140935,15602373,04-12-2024,110552.34,Healthcare,NetBanking,Max Healthcare,Success,0
TXN140936,15813532,07-01-2024,56964.13,EMI,UPI,SBI EMI,Success,0
TXN140937,15591577,27-05-2024,146493.27,Shopping,NetBanking,Amazon,Success,1
TXN140938,15788946,18-11-2024,52839.34,EMI,NetBanking,SBI EMI,Success,0
TXN140939,15759618,31-01-2024,102083.59,Entertainment,Credit Card,BookMyShow,Success,0
TXN140940,15671032,15-08-2024,10917.73,Utilities,Credit Card,TATA Power,Success,0
TXN140941,15712584,18-09-2024,71549.05,Utilities,NetBanking,Jio,Success,0
TXN140942,15573876,09-11-2024,112484.56,Travel,Credit Card,OYO,Failed,0
TXN140943,15727868,12-07-2024,57350.47,Utilities,NetBanking,TATA Power,Success,0
TXN140944,15679611,28-10-2024,120656.47,Travel,Debit Card,Yatra,Success,1
TXN140945,15734565,20-04-2024,92035.8,Healthcare,UPI,Fortis,Success,0
TXN140946,15802256,11-01-2024,119036.21,Entertainment,Debit Card,PVR,Success,0
TXN140947,15628936,23-08-2024,102618.93,Utilities,Credit Card,Mahanagar Gas,Success,0
TXN140948,15789097,13-12-2024,146462.2,Entertainment,UPI,BookMyShow,Success,1
TXN140949,15697441,26-01-2024,11435.06,Shopping,Debit Card,Myntra,Reversed,0
TXN140950,15732917,22-02-2024,47110.71,EMI,Credit Card,HDFC EMI,Success,0
TXN140951,15714227,25-09-2024,80457.15,Entertainment,Credit Card,Sony LIV,Success,0
TXN140952,15705657,17-11-2024,3130.98,Utilities,UPI,Mahanagar Gas,Success,0
TXN140953,15640825,08-01-2024,73221.85,Travel,Credit Card,IRCTC,Success,0
TXN140954,15787550,22-05-2024,113261.47,Food,NetBanking,Swiggy,Failed,0
TXN140955,15812351,06-07-2024,54044.12,Utilities,Credit Card,Airtel,Reversed,0
TXN140956,15673055,29-12-2024,146940.27,Entertainment,Debit Card,Netflix,Success,1
TXN140957,15814275,16-02-2024,107447.93,Utilities,Credit Card,Airtel,Failed,0
TXN140958,15634632,30-11-2024,15446.03,Travel,Debit Card,MakeMyTrip,Success,0
TXN140959,15593601,05-05-2024,64214.97,Travel,Credit Card,Uber,Success,0
TXN140960,15796343,15-06-2024,145909.67,Food,UPI,Zomato,Success,1
TXN140961,15670481,29-02-2024,90503.75,Food,Credit Card,McDonald's,Failed,0
TXN140962,15628034,10-03-2024,107566.23,Food,NetBanking,Zomato,Success,0
TXN140963,15626900,30-11-2024,120978.84,Food,Credit Card,Swiggy,Success,1
TXN140964,15672145,06-10-2024,71417.99,Utilities,UPI,Mahanagar Gas,Success,0
TXN140965,15645543,25-11-2024,110157.46,EMI,NetBanking,Axis EMI,Success,0
TXN140966,15746708,22-01-2024,114473.39,Travel,UPI,Yatra,Success,0
TXN140967,15809143,21-06-2024,26413.49,Utilities,Debit Card,TATA Power,Success,0
TXN140968,15583681,05-06-2024,134196.37,EMI,UPI,Bajaj Finance,Success,1
TXN140969,15670205,12-08-2024,125845,Utilities,NetBanking,Airtel,Success,1
TXN140970,15648577,03-06-2024,86505.55,Utilities,Debit Card,Airtel,Success,0
TXN140971,15812009,18-05-2024,125979.32,Utilities,Debit Card,Mahanagar Gas,Success,1
TXN140972,15566494,09-03-2024,110729.76,Entertainment,Credit Card,PVR,Success,0
TXN140973,15809143,06-11-2024,16843.44,Utilities,NetBanking,BSES,Success,0
TXN140974,15697625,14-11-2024,116155.25,Shopping,NetBanking,Myntra,Success,0
TXN140975,15596522,08-08-2024,108506.44,Food,Credit Card,Dominos,Success,0
